date,time,symbol,open,high,low,close,volume,oi
31/07/2025,10:32:45,NIFTY,24662.0,24662.0,24662.0,24662.0,300,6853425
31/07/2025,10:32:46,NIFTY,24660.1,24660.1,24660.1,24660.1,300,6853425
31/07/2025,10:32:48,NIFTY,24660.1,24660.1,24660.1,24660.1,150,6853425
31/07/2025,10:32:50,NIFTY,24660.1,24660.1,24660.1,24660.1,525,6853425
31/07/2025,10:32:51,NIFTY,24660.1,24660.1,24660.1,24660.1,225,6853425
31/07/2025,10:32:55,NIFTY,24661.6,24661.6,24661.6,24661.6,1875,6853425
31/07/2025,10:32:56,NIFTY,24661.6,24661.6,24661.6,24661.6,75,6853425
31/07/2025,10:32:58,NIFTY,24661.6,24661.6,24661.6,24661.6,900,6853425
31/07/2025,10:33:00,NIFTY,24661.6,24661.6,24661.6,24661.6,300,6853425
31/07/2025,10:33:01,NIFTY,24661.6,24661.6,24661.6,24661.6,75,6853425
31/07/2025,10:33:04,NIFTY,24661.6,24661.6,24661.6,24661.6,75,6853425
31/07/2025,10:33:06,NIFTY,24661.6,24661.6,24661.6,24661.6,150,6853425
31/07/2025,10:33:08,NIFTY,24661.6,24661.6,24661.6,24661.6,150,6853425
31/07/2025,10:33:09,NIFTY,24661.6,24661.6,24661.6,24661.6,375,6853425
31/07/2025,10:33:11,NIFTY,24661.6,24661.6,24661.6,24661.6,75,6853425
31/07/2025,10:33:13,NIFTY,24664.0,24664.0,24664.0,24664.0,225,6853425
31/07/2025,10:33:14,NIFTY,24660.3,24660.3,24660.3,24660.3,1200,6853425
31/07/2025,10:33:16,NIFTY,24664.9,24664.9,24664.9,24664.9,525,6853425
31/07/2025,10:33:18,NIFTY,24660.1,24660.1,24660.1,24660.1,225,6853425
31/07/2025,10:33:19,NIFTY,24665.0,24665.0,24665.0,24665.0,600,6853425
31/07/2025,10:33:23,NIFTY,24665.0,24665.0,24665.0,24665.0,150,6853425
31/07/2025,10:33:24,NIFTY,24665.0,24665.0,24665.0,24665.0,450,6853425
31/07/2025,10:33:26,NIFTY,24665.0,24665.0,24665.0,24665.0,975,6853425
31/07/2025,10:33:28,NIFTY,24665.0,24665.0,24665.0,24665.0,150,6853425
31/07/2025,10:33:31,NIFTY,24665.0,24665.0,24665.0,24665.0,150,6853425
31/07/2025,10:33:33,NIFTY,24662.1,24662.1,24662.1,24662.1,225,6853425
31/07/2025,10:33:34,NIFTY,24662.1,24662.1,24662.1,24662.1,75,6853425
31/07/2025,10:33:36,NIFTY,24663.8,24663.8,24663.8,24663.8,150,6853425
31/07/2025,10:33:38,NIFTY,24663.8,24663.8,24663.8,24663.8,150,6853425
31/07/2025,10:33:39,NIFTY,24663.8,24663.8,24663.8,24663.8,75,6853425
31/07/2025,10:33:41,NIFTY,24663.8,24663.8,24663.8,24663.8,7800,6853425
31/07/2025,10:33:42,NIFTY,24663.9,24663.9,24663.9,24663.9,1425,6853425
31/07/2025,10:33:44,NIFTY,24660.4,24660.4,24660.4,24660.4,375,6853425
31/07/2025,10:33:46,NIFTY,24660.4,24660.4,24660.4,24660.4,1200,6853425
31/07/2025,10:33:47,NIFTY,24660.4,24660.4,24660.4,24660.4,75,6853425
31/07/2025,10:33:50,NIFTY,24660.4,24660.4,24660.4,24660.4,150,6858150
31/07/2025,10:33:52,NIFTY,24661.2,24661.2,24661.2,24661.2,150,6858150
31/07/2025,10:33:54,NIFTY,24660.1,24660.1,24660.1,24660.1,300,6858150
31/07/2025,10:33:55,NIFTY,24662.1,24662.1,24662.1,24662.1,300,6858150
31/07/2025,10:33:57,NIFTY,24662.1,24662.1,24662.1,24662.1,150,6858150
31/07/2025,10:33:59,NIFTY,24662.1,24662.1,24662.1,24662.1,75,6858150
31/07/2025,10:34:00,NIFTY,24662.1,24662.1,24662.1,24662.1,150,6858150
31/07/2025,10:34:02,NIFTY,24662.1,24662.1,24662.1,24662.1,300,6858150
31/07/2025,10:34:04,NIFTY,24662.1,24662.1,24662.1,24662.1,75,6858150
31/07/2025,10:34:05,NIFTY,24660.2,24660.2,24660.2,24660.2,7725,6858150
31/07/2025,10:34:07,NIFTY,24662.0,24662.0,24662.0,24662.0,300,6858150
31/07/2025,10:34:09,NIFTY,24662.0,24662.0,24662.0,24662.0,1575,6858150
31/07/2025,10:34:10,NIFTY,24662.0,24662.0,24662.0,24662.0,450,6858150
31/07/2025,10:34:12,NIFTY,24661.6,24661.6,24661.6,24661.6,150,6858150
31/07/2025,10:34:14,NIFTY,24661.6,24661.6,24661.6,24661.6,75,6858150
31/07/2025,10:34:17,NIFTY,24661.0,24661.0,24661.0,24661.0,1050,6858150
31/07/2025,10:34:18,NIFTY,24661.2,24661.2,24661.2,24661.2,150,6858150
31/07/2025,10:34:20,NIFTY,24660.0,24660.0,24660.0,24660.0,300,6858150
31/07/2025,10:34:22,NIFTY,24660.0,24660.0,24660.0,24660.0,75,6858150
31/07/2025,10:34:23,NIFTY,24660.1,24660.1,24660.1,24660.1,150,6858150
31/07/2025,10:34:25,NIFTY,24660.1,24660.1,24660.1,24660.1,150,6858150
31/07/2025,10:34:26,NIFTY,24661.0,24661.0,24661.0,24661.0,300,6858150
31/07/2025,10:34:28,NIFTY,24661.0,24661.0,24661.0,24661.0,75,6858150
31/07/2025,10:34:30,NIFTY,24661.0,24661.0,24661.0,24661.0,75,6858150
31/07/2025,10:34:33,NIFTY,24661.0,24661.0,24661.0,24661.0,75,6858150
31/07/2025,10:34:35,NIFTY,24658.9,24658.9,24658.9,24658.9,225,6858150
31/07/2025,10:34:36,NIFTY,24658.9,24658.9,24658.9,24658.9,75,6858150
31/07/2025,10:34:40,NIFTY,24658.9,24658.9,24658.9,24658.9,150,6858150
31/07/2025,10:34:41,NIFTY,24660.0,24660.0,24660.0,24660.0,150,6858150
31/07/2025,10:34:43,NIFTY,24660.0,24660.0,24660.0,24660.0,300,6858150
31/07/2025,10:34:45,NIFTY,24662.0,24662.0,24662.0,24662.0,75,6858150
31/07/2025,10:34:46,NIFTY,24660.0,24660.0,24660.0,24660.0,150,6858150
31/07/2025,10:34:48,NIFTY,24660.0,24660.0,24660.0,24660.0,75,6858150
31/07/2025,10:34:50,NIFTY,24659.1,24659.1,24659.1,24659.1,150,6858150
31/07/2025,10:34:52,NIFTY,24659.1,24659.1,24659.1,24659.1,225,6858150
31/07/2025,10:34:53,NIFTY,24659.1,24659.1,24659.1,24659.1,75,6858150
31/07/2025,10:34:55,NIFTY,24659.1,24659.1,24659.1,24659.1,75,6858150
31/07/2025,10:34:57,NIFTY,24660.1,24660.1,24660.1,24660.1,150,6858150
31/07/2025,10:34:58,NIFTY,24659.7,24659.7,24659.7,24659.7,300,6858150
31/07/2025,10:35:00,NIFTY,24659.7,24659.7,24659.7,24659.7,225,6858150
31/07/2025,10:35:03,NIFTY,24659.7,24659.7,24659.7,24659.7,225,6858150
31/07/2025,10:35:07,NIFTY,24659.7,24659.7,24659.7,24659.7,300,6858150
31/07/2025,10:35:08,NIFTY,24660.1,24660.1,24660.1,24660.1,600,6858150
31/07/2025,10:35:10,NIFTY,24658.9,24658.9,24658.9,24658.9,150,6858150
31/07/2025,10:35:12,NIFTY,24658.9,24658.9,24658.9,24658.9,75,6858150
31/07/2025,10:35:13,NIFTY,24655.1,24655.1,24655.1,24655.1,1200,6858150
31/07/2025,10:35:15,NIFTY,24655.1,24655.1,24655.1,24655.1,2550,6858150
31/07/2025,10:35:18,NIFTY,24655.1,24655.1,24655.1,24655.1,225,6858150
31/07/2025,10:35:20,NIFTY,24657.0,24657.0,24657.0,24657.0,300,6858150
31/07/2025,10:35:22,NIFTY,24658.9,24658.9,24658.9,24658.9,150,6858150
31/07/2025,10:35:23,NIFTY,24658.9,24658.9,24658.9,24658.9,150,6858150
31/07/2025,10:35:25,NIFTY,24659.7,24659.7,24659.7,24659.7,150,6858150
31/07/2025,10:35:27,NIFTY,24659.7,24659.7,24659.7,24659.7,150,6858150
31/07/2025,10:35:28,NIFTY,24659.5,24659.5,24659.5,24659.5,150,6858150
31/07/2025,10:35:30,NIFTY,24659.5,24659.5,24659.5,24659.5,75,6858150
31/07/2025,10:35:32,NIFTY,24659.5,24659.5,24659.5,24659.5,150,6858150
31/07/2025,10:35:33,NIFTY,24659.5,24659.5,24659.5,24659.5,75,6858150
31/07/2025,10:35:36,NIFTY,24659.5,24659.5,24659.5,24659.5,300,6858150
31/07/2025,10:35:38,NIFTY,24659.5,24659.5,24659.5,24659.5,225,6858150
31/07/2025,10:35:40,NIFTY,24660.0,24660.0,24660.0,24660.0,600,6858150
31/07/2025,10:35:41,NIFTY,24660.0,24660.0,24660.0,24660.0,150,6858150
31/07/2025,10:35:43,NIFTY,24660.0,24660.0,24660.0,24660.0,150,6858150
31/07/2025,10:35:45,NIFTY,24660.0,24660.0,24660.0,24660.0,150,6858150
31/07/2025,10:35:46,NIFTY,24656.9,24656.9,24656.9,24656.9,225,6858150
31/07/2025,10:35:48,NIFTY,24656.9,24656.9,24656.9,24656.9,150,6858150
31/07/2025,10:35:50,NIFTY,24658.6,24658.6,24658.6,24658.6,150,6858150
31/07/2025,10:35:51,NIFTY,24656.9,24656.9,24656.9,24656.9,150,6858150
31/07/2025,10:35:53,NIFTY,24655.9,24655.9,24655.9,24655.9,225,6858150
31/07/2025,10:35:55,NIFTY,24655.8,24655.8,24655.8,24655.8,300,6858150
31/07/2025,10:35:56,NIFTY,24655.8,24655.8,24655.8,24655.8,525,6858150
31/07/2025,10:35:58,NIFTY,24655.8,24655.8,24655.8,24655.8,225,6858150
31/07/2025,10:36:00,NIFTY,24658.0,24658.0,24658.0,24658.0,1050,6858150
31/07/2025,10:36:01,NIFTY,24656.0,24656.0,24656.0,24656.0,1800,6858150
31/07/2025,10:36:03,NIFTY,24656.0,24656.0,24656.0,24656.0,225,6858150
31/07/2025,10:36:05,NIFTY,24656.0,24656.0,24656.0,24656.0,75,6858150
31/07/2025,10:36:08,NIFTY,24656.0,24656.0,24656.0,24656.0,75,6858150
31/07/2025,10:36:10,NIFTY,24656.0,24656.0,24656.0,24656.0,75,6858150
31/07/2025,10:36:11,NIFTY,24659.9,24659.9,24659.9,24659.9,300,6858150
31/07/2025,10:36:13,NIFTY,24659.9,24659.9,24659.9,24659.9,75,6858150
31/07/2025,10:36:14,NIFTY,24659.9,24659.9,24659.9,24659.9,225,6858150
31/07/2025,10:36:16,NIFTY,24660.0,24660.0,24660.0,24660.0,150,6858150
31/07/2025,10:36:18,NIFTY,24656.0,24656.0,24656.0,24656.0,675,6858150
31/07/2025,10:36:19,NIFTY,24656.0,24656.0,24656.0,24656.0,300,6858150
31/07/2025,10:36:23,NIFTY,24656.0,24656.0,24656.0,24656.0,75,6858150
31/07/2025,10:36:24,NIFTY,24658.6,24658.6,24658.6,24658.6,150,6858150
31/07/2025,10:36:28,NIFTY,24658.6,24658.6,24658.6,24658.6,225,6858150
31/07/2025,10:36:29,NIFTY,24655.3,24655.3,24655.3,24655.3,11550,6858150
31/07/2025,10:36:31,NIFTY,24655.3,24655.3,24655.3,24655.3,150,6858150
31/07/2025,10:36:33,NIFTY,24656.0,24656.0,24656.0,24656.0,675,6858150
31/07/2025,10:36:34,NIFTY,24656.5,24656.5,24656.5,24656.5,450,6858150
31/07/2025,10:36:36,NIFTY,24655.9,24655.9,24655.9,24655.9,525,6858150
31/07/2025,10:36:38,NIFTY,24660.0,24660.0,24660.0,24660.0,300,6858150
31/07/2025,10:36:39,NIFTY,24659.9,24659.9,24659.9,24659.9,300,6858150
31/07/2025,10:36:43,NIFTY,24659.9,24659.9,24659.9,24659.9,150,6858150
31/07/2025,10:36:46,NIFTY,24659.9,24659.9,24659.9,24659.9,75,6858150
31/07/2025,10:36:48,NIFTY,24656.0,24656.0,24656.0,24656.0,150,6858150
31/07/2025,10:36:49,NIFTY,24659.5,24659.5,24659.5,24659.5,225,6864000
31/07/2025,10:36:51,NIFTY,24657.7,24657.7,24657.7,24657.7,300,6864000
31/07/2025,10:36:53,NIFTY,24657.7,24657.7,24657.7,24657.7,75,6864000
31/07/2025,10:36:54,NIFTY,24657.7,24657.7,24657.7,24657.7,225,6864000
31/07/2025,10:36:56,NIFTY,24657.5,24657.5,24657.5,24657.5,525,6864000
31/07/2025,10:36:58,NIFTY,24659.5,24659.5,24659.5,24659.5,75,6864000
31/07/2025,10:36:59,NIFTY,24657.1,24657.1,24657.1,24657.1,675,6864000
31/07/2025,10:37:01,NIFTY,24659.5,24659.5,24659.5,24659.5,375,6864000
31/07/2025,10:37:03,NIFTY,24659.5,24659.5,24659.5,24659.5,75,6864000
31/07/2025,10:37:04,NIFTY,24656.6,24656.6,24656.6,24656.6,150,6864000
31/07/2025,10:37:06,NIFTY,24656.6,24656.6,24656.6,24656.6,75,6864000
31/07/2025,10:37:08,NIFTY,24657.0,24657.0,24657.0,24657.0,150,6864000
31/07/2025,10:37:09,NIFTY,24659.5,24659.5,24659.5,24659.5,75,6864000
31/07/2025,10:37:11,NIFTY,24659.2,24659.2,24659.2,24659.2,225,6864000
31/07/2025,10:37:12,NIFTY,24652.5,24652.5,24652.5,24652.5,2100,6864000
31/07/2025,10:37:14,NIFTY,24653.1,24653.1,24653.1,24653.1,1050,6864000
31/07/2025,10:37:16,NIFTY,24653.1,24653.1,24653.1,24653.1,225,6864000
31/07/2025,10:37:17,NIFTY,24653.1,24653.1,24653.1,24653.1,75,6864000
31/07/2025,10:37:19,NIFTY,24652.5,24652.5,24652.5,24652.5,300,6864000
31/07/2025,10:37:21,NIFTY,24651.5,24651.5,24651.5,24651.5,150,6864000
31/07/2025,10:37:22,NIFTY,24651.6,24651.6,24651.6,24651.6,900,6864000
31/07/2025,10:37:24,NIFTY,24656.0,24656.0,24656.0,24656.0,150,6864000
31/07/2025,10:37:26,NIFTY,24652.0,24652.0,24652.0,24652.0,150,6864000
31/07/2025,10:37:27,NIFTY,24652.0,24652.0,24652.0,24652.0,150,6864000
31/07/2025,10:37:29,NIFTY,24652.0,24652.0,24652.0,24652.0,150,6864000
31/07/2025,10:37:31,NIFTY,24652.9,24652.9,24652.9,24652.9,900,6864000
31/07/2025,10:37:32,NIFTY,24652.9,24652.9,24652.9,24652.9,450,6864000
31/07/2025,10:37:34,NIFTY,24653.6,24653.6,24653.6,24653.6,825,6864000
31/07/2025,10:37:36,NIFTY,24654.7,24654.7,24654.7,24654.7,225,6864000
31/07/2025,10:37:37,NIFTY,24659.5,24659.5,24659.5,24659.5,900,6864000
31/07/2025,10:37:39,NIFTY,24659.5,24659.5,24659.5,24659.5,150,6864000
31/07/2025,10:37:41,NIFTY,24659.5,24659.5,24659.5,24659.5,150,6864000
31/07/2025,10:37:42,NIFTY,24659.6,24659.6,24659.6,24659.6,150,6864000
31/07/2025,10:37:44,NIFTY,24659.6,24659.6,24659.6,24659.6,75,6864000
31/07/2025,10:37:46,NIFTY,24657.5,24657.5,24657.5,24657.5,150,6864000
31/07/2025,10:37:47,NIFTY,24660.0,24660.0,24660.0,24660.0,1800,6864000
31/07/2025,10:37:49,NIFTY,24660.1,24660.1,24660.1,24660.1,750,6864000
31/07/2025,10:37:51,NIFTY,24663.0,24663.0,24663.0,24663.0,375,6864000
31/07/2025,10:37:52,NIFTY,24660.0,24660.0,24660.0,24660.0,225,6864000
31/07/2025,10:37:56,NIFTY,24663.0,24663.0,24663.0,24663.0,75,6864000
31/07/2025,10:37:57,NIFTY,24663.0,24663.0,24663.0,24663.0,675,6864000
31/07/2025,10:37:59,NIFTY,24665.0,24665.0,24665.0,24665.0,1125,6864000
31/07/2025,10:38:01,NIFTY,24665.0,24665.0,24665.0,24665.0,75,6864000
31/07/2025,10:38:02,NIFTY,24663.0,24663.0,24663.0,24663.0,75,6864000
31/07/2025,10:38:04,NIFTY,24665.0,24665.0,24665.0,24665.0,1050,6864000
31/07/2025,10:38:06,NIFTY,24665.0,24665.0,24665.0,24665.0,75,6864000
31/07/2025,10:38:07,NIFTY,24665.0,24665.0,24665.0,24665.0,150,6864000
31/07/2025,10:38:09,NIFTY,24665.0,24665.0,24665.0,24665.0,75,6864000
31/07/2025,10:38:11,NIFTY,24665.0,24665.0,24665.0,24665.0,225,6864000
31/07/2025,10:38:12,NIFTY,24665.0,24665.0,24665.0,24665.0,225,6864000
31/07/2025,10:38:14,NIFTY,24665.0,24665.0,24665.0,24665.0,450,6864000
31/07/2025,10:38:15,NIFTY,24665.0,24665.0,24665.0,24665.0,75,6864000
31/07/2025,10:38:17,NIFTY,24665.0,24665.0,24665.0,24665.0,75,6864000
31/07/2025,10:38:19,NIFTY,24665.0,24665.0,24665.0,24665.0,150,6864000
31/07/2025,10:38:20,NIFTY,24665.0,24665.0,24665.0,24665.0,75,6864000
31/07/2025,10:38:22,NIFTY,24664.1,24664.1,24664.1,24664.1,300,6864000
31/07/2025,10:38:24,NIFTY,24666.0,24666.0,24666.0,24666.0,300,6864000
31/07/2025,10:38:25,NIFTY,24664.2,24664.2,24664.2,24664.2,150,6864000
31/07/2025,10:38:27,NIFTY,24664.2,24664.2,24664.2,24664.2,300,6864000
31/07/2025,10:38:29,NIFTY,24664.1,24664.1,24664.1,24664.1,825,6864000
31/07/2025,10:38:30,NIFTY,24664.1,24664.1,24664.1,24664.1,150,6864000
31/07/2025,10:38:32,NIFTY,24662.2,24662.2,24662.2,24662.2,450,6864000
31/07/2025,10:38:34,NIFTY,24662.2,24662.2,24662.2,24662.2,75,6864000
31/07/2025,10:38:35,NIFTY,24666.0,24666.0,24666.0,24666.0,300,6864000
31/07/2025,10:38:39,NIFTY,24666.0,24666.0,24666.0,24666.0,150,6864000
31/07/2025,10:38:40,NIFTY,24666.0,24666.0,24666.0,24666.0,75,6864000
31/07/2025,10:38:42,NIFTY,24664.6,24664.6,24664.6,24664.6,225,6864000
31/07/2025,10:38:44,NIFTY,24664.6,24664.6,24664.6,24664.6,75,6864000
31/07/2025,10:38:47,NIFTY,24662.3,24662.3,24662.3,24662.3,150,6864000
31/07/2025,10:38:49,NIFTY,24662.3,24662.3,24662.3,24662.3,1350,6864000
31/07/2025,10:38:50,NIFTY,24660.0,24660.0,24660.0,24660.0,525,6864000
31/07/2025,10:38:52,NIFTY,24662.0,24662.0,24662.0,24662.0,1050,6864000
31/07/2025,10:38:54,NIFTY,24661.9,24661.9,24661.9,24661.9,450,6864000
31/07/2025,10:38:57,NIFTY,24657.8,24657.8,24657.8,24657.8,450,6864000
31/07/2025,10:38:59,NIFTY,24657.8,24657.8,24657.8,24657.8,225,6864000
31/07/2025,10:39:00,NIFTY,24659.4,24659.4,24659.4,24659.4,225,6864000
31/07/2025,10:39:02,NIFTY,24657.5,24657.5,24657.5,24657.5,150,6864000
31/07/2025,10:39:04,NIFTY,24657.5,24657.5,24657.5,24657.5,75,6864000
31/07/2025,10:39:05,NIFTY,24657.5,24657.5,24657.5,24657.5,75,6864000
31/07/2025,10:39:07,NIFTY,24657.5,24657.5,24657.5,24657.5,150,6864000
31/07/2025,10:39:10,NIFTY,24660.0,24660.0,24660.0,24660.0,450,6864000
31/07/2025,10:39:12,NIFTY,24664.9,24664.9,24664.9,24664.9,450,6864000
31/07/2025,10:39:14,NIFTY,24664.9,24664.9,24664.9,24664.9,75,6864000
31/07/2025,10:39:15,NIFTY,24664.9,24664.9,24664.9,24664.9,150,6864000
31/07/2025,10:39:17,NIFTY,24664.9,24664.9,24664.9,24664.9,75,6864000
31/07/2025,10:39:19,NIFTY,24665.0,24665.0,24665.0,24665.0,150,6864000
31/07/2025,10:39:22,NIFTY,24662.1,24662.1,24662.1,24662.1,1125,6864000
31/07/2025,10:39:24,NIFTY,24662.1,24662.1,24662.1,24662.1,75,6864000
31/07/2025,10:39:25,NIFTY,24664.2,24664.2,24664.2,24664.2,225,6864000
31/07/2025,10:39:27,NIFTY,24664.3,24664.3,24664.3,24664.3,75,6864000
31/07/2025,10:39:29,NIFTY,24664.3,24664.3,24664.3,24664.3,75,6864000
31/07/2025,10:39:30,NIFTY,24662.3,24662.3,24662.3,24662.3,675,6864000
31/07/2025,10:39:32,NIFTY,24662.8,24662.8,24662.8,24662.8,225,6864000
31/07/2025,10:39:34,NIFTY,24662.8,24662.8,24662.8,24662.8,150,6864000
31/07/2025,10:39:35,NIFTY,24662.8,24662.8,24662.8,24662.8,600,6864000
31/07/2025,10:39:37,NIFTY,24662.8,24662.8,24662.8,24662.8,75,6864000
31/07/2025,10:39:38,NIFTY,24662.1,24662.1,24662.1,24662.1,300,6864000
31/07/2025,10:39:40,NIFTY,24667.5,24667.5,24667.5,24667.5,300,6864000
31/07/2025,10:39:42,NIFTY,24667.5,24667.5,24667.5,24667.5,75,6864000
31/07/2025,10:39:43,NIFTY,24663.6,24663.6,24663.6,24663.6,75,6864000
31/07/2025,10:39:45,NIFTY,24663.6,24663.6,24663.6,24663.6,300,6864000
31/07/2025,10:39:47,NIFTY,24665.0,24665.0,24665.0,24665.0,225,6864000
31/07/2025,10:39:48,NIFTY,24665.0,24665.0,24665.0,24665.0,75,6864000
31/07/2025,10:39:50,NIFTY,24665.0,24665.0,24665.0,24665.0,75,6864000
31/07/2025,10:39:52,NIFTY,24665.0,24665.0,24665.0,24665.0,150,6874425
31/07/2025,10:39:53,NIFTY,24663.6,24663.6,24663.6,24663.6,75,6874425
31/07/2025,10:39:55,NIFTY,24664.0,24664.0,24664.0,24664.0,225,6874425
31/07/2025,10:39:57,NIFTY,24664.0,24664.0,24664.0,24664.0,225,6874425
31/07/2025,10:39:58,NIFTY,24664.0,24664.0,24664.0,24664.0,75,6874425
31/07/2025,10:40:00,NIFTY,24664.0,24664.0,24664.0,24664.0,150,6874425
31/07/2025,10:40:02,NIFTY,24666.1,24666.1,24666.1,24666.1,75,6874425
31/07/2025,10:40:03,NIFTY,24665.0,24665.0,24665.0,24665.0,450,6874425
31/07/2025,10:40:05,NIFTY,24669.0,24669.0,24669.0,24669.0,75,6874425
31/07/2025,10:40:08,NIFTY,24669.0,24669.0,24669.0,24669.0,150,6874425
31/07/2025,10:40:10,NIFTY,24665.3,24665.3,24665.3,24665.3,75,6874425
31/07/2025,10:40:12,NIFTY,24669.0,24669.0,24669.0,24669.0,375,6874425
31/07/2025,10:40:15,NIFTY,24669.0,24669.0,24669.0,24669.0,75,6874425
31/07/2025,10:40:17,NIFTY,24669.0,24669.0,24669.0,24669.0,75,6874425
31/07/2025,10:40:18,NIFTY,24666.1,24666.1,24666.1,24666.1,150,6874425
31/07/2025,10:40:20,NIFTY,24666.1,24666.1,24666.1,24666.1,150,6874425
31/07/2025,10:40:21,NIFTY,24666.1,24666.1,24666.1,24666.1,150,6874425
31/07/2025,10:40:23,NIFTY,24669.0,24669.0,24669.0,24669.0,225,6874425
31/07/2025,10:40:26,NIFTY,24666.6,24666.6,24666.6,24666.6,825,6874425
31/07/2025,10:40:28,NIFTY,24669.0,24669.0,24669.0,24669.0,75,6874425
31/07/2025,10:40:31,NIFTY,24666.6,24666.6,24666.6,24666.6,825,6874425
31/07/2025,10:40:33,NIFTY,24664.2,24664.2,24664.2,24664.2,1650,6874425
31/07/2025,10:40:35,NIFTY,24664.7,24664.7,24664.7,24664.7,375,6874425
31/07/2025,10:40:36,NIFTY,24666.6,24666.6,24666.6,24666.6,150,6874425
31/07/2025,10:40:38,NIFTY,24666.6,24666.6,24666.6,24666.6,150,6874425
31/07/2025,10:40:41,NIFTY,24664.2,24664.2,24664.2,24664.2,975,6874425
31/07/2025,10:40:43,NIFTY,24663.8,24663.8,24663.8,24663.8,900,6874425
31/07/2025,10:40:46,NIFTY,24663.8,24663.8,24663.8,24663.8,150,6874425
31/07/2025,10:40:48,NIFTY,24664.2,24664.2,24664.2,24664.2,75,6874425
31/07/2025,10:40:50,NIFTY,24664.2,24664.2,24664.2,24664.2,150,6874425
31/07/2025,10:40:51,NIFTY,24664.2,24664.2,24664.2,24664.2,75,6874425
31/07/2025,10:40:53,NIFTY,24664.2,24664.2,24664.2,24664.2,150,6874425
31/07/2025,10:40:58,NIFTY,24664.2,24664.2,24664.2,24664.2,75,6874425
31/07/2025,10:41:00,NIFTY,24664.2,24664.2,24664.2,24664.2,150,6874425
31/07/2025,10:41:01,NIFTY,24664.2,24664.2,24664.2,24664.2,1050,6874425
31/07/2025,10:41:03,NIFTY,24665.0,24665.0,24665.0,24665.0,150,6874425
31/07/2025,10:41:05,NIFTY,24665.0,24665.0,24665.0,24665.0,150,6874425
31/07/2025,10:41:06,NIFTY,24664.1,24664.1,24664.1,24664.1,150,6874425
31/07/2025,10:41:08,NIFTY,24664.1,24664.1,24664.1,24664.1,75,6874425
31/07/2025,10:41:10,NIFTY,24662.9,24662.9,24662.9,24662.9,450,6874425
31/07/2025,10:41:13,NIFTY,24664.2,24664.2,24664.2,24664.2,300,6874425
31/07/2025,10:41:14,NIFTY,24664.2,24664.2,24664.2,24664.2,150,6874425
31/07/2025,10:41:16,NIFTY,24664.2,24664.2,24664.2,24664.2,600,6874425
31/07/2025,10:41:18,NIFTY,24660.5,24660.5,24660.5,24660.5,2550,6874425
31/07/2025,10:41:20,NIFTY,24660.5,24660.5,24660.5,24660.5,150,6874425
31/07/2025,10:41:21,NIFTY,24660.7,24660.7,24660.7,24660.7,3375,6874425
31/07/2025,10:41:23,NIFTY,24660.8,24660.8,24660.8,24660.8,2475,6874425
31/07/2025,10:41:25,NIFTY,24664.2,24664.2,24664.2,24664.2,600,6874425
31/07/2025,10:41:26,NIFTY,24667.9,24667.9,24667.9,24667.9,375,6874425
31/07/2025,10:41:28,NIFTY,24667.9,24667.9,24667.9,24667.9,150,6874425
31/07/2025,10:41:30,NIFTY,24664.2,24664.2,24664.2,24664.2,375,6874425
31/07/2025,10:41:33,NIFTY,24664.2,24664.2,24664.2,24664.2,525,6874425
31/07/2025,10:41:35,NIFTY,24667.9,24667.9,24667.9,24667.9,225,6874425
31/07/2025,10:41:36,NIFTY,24667.9,24667.9,24667.9,24667.9,150,6874425
31/07/2025,10:41:38,NIFTY,24665.4,24665.4,24665.4,24665.4,225,6874425
31/07/2025,10:41:39,NIFTY,24665.4,24665.4,24665.4,24665.4,150,6874425
31/07/2025,10:41:44,NIFTY,24662.9,24662.9,24662.9,24662.9,375,6874425
31/07/2025,10:41:46,NIFTY,24662.9,24662.9,24662.9,24662.9,75,6874425
31/07/2025,10:41:48,NIFTY,24662.9,24662.9,24662.9,24662.9,75,6874425
31/07/2025,10:41:49,NIFTY,24665.0,24665.0,24665.0,24665.0,1650,6874425
31/07/2025,10:41:51,NIFTY,24665.0,24665.0,24665.0,24665.0,225,6874425
31/07/2025,10:41:53,NIFTY,24668.0,24668.0,24668.0,24668.0,375,6874425
31/07/2025,10:41:54,NIFTY,24668.0,24668.0,24668.0,24668.0,150,6874425
31/07/2025,10:41:56,NIFTY,24668.0,24668.0,24668.0,24668.0,75,6874425
31/07/2025,10:41:58,NIFTY,24668.0,24668.0,24668.0,24668.0,375,6874425
31/07/2025,10:41:59,NIFTY,24668.0,24668.0,24668.0,24668.0,150,6874425
31/07/2025,10:42:01,NIFTY,24668.0,24668.0,24668.0,24668.0,75,6874425
31/07/2025,10:42:03,NIFTY,24666.0,24666.0,24666.0,24666.0,225,6874425
31/07/2025,10:42:04,NIFTY,24668.6,24668.6,24668.6,24668.6,1200,6874425
31/07/2025,10:42:06,NIFTY,24669.0,24669.0,24669.0,24669.0,900,6874425
31/07/2025,10:42:08,NIFTY,24669.0,24669.0,24669.0,24669.0,150,6874425
31/07/2025,10:42:09,NIFTY,24668.6,24668.6,24668.6,24668.6,150,6874425
31/07/2025,10:42:11,NIFTY,24670.0,24670.0,24670.0,24670.0,975,6874425
31/07/2025,10:42:13,NIFTY,24668.6,24668.6,24668.6,24668.6,150,6874425
31/07/2025,10:42:14,NIFTY,24668.6,24668.6,24668.6,24668.6,150,6874425
